product_id,product_name,image_type,option_name,image_url,local_image_path
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_1,,https://cf.shopee.vn/file/883e346e4d189f981f6335281c1ce180,/images/products/3068957234/3068957234-gallery-1-0023-f152dfafce.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_2,,https://cf.shopee.vn/file/0566e07df7dda1b17ad01ce7a59690f2,/images/products/3068957234/3068957234-gallery-2-0024-25832fafcd.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_3,,https://cf.shopee.vn/file/993fad6e854af59c0a3c53e43c9f6e36,/images/products/3068957234/3068957234-gallery-3-0025-e3566a459f.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_4,,https://cf.shopee.vn/file/25222ddaae6add070c52549949bcebd4,/images/products/3068957234/3068957234-gallery-4-0026-9f27beb47a.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_5,,https://cf.shopee.vn/file/a5c1130c3de548216f761e7676c8c1f9,/images/products/3068957234/3068957234-gallery-5-0027-f7d5c24841.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_6,,https://cf.shopee.vn/file/ba31f37024316877e3eda493f79c4cca,/images/products/3068957234/3068957234-gallery-6-0028-612fb1269f.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_7,,https://cf.shopee.vn/file/d949482771b186fdf8b59d976851ac13,/images/products/3068957234/3068957234-gallery-7-0029-46b703e1aa.jpg
3068957234,Dây Giày Loang Màu Tie Dye Green Dùng Cho AF1 AJ1,gallery_8,,https://cf.shopee.vn/file/74be57f7984c30e0f229482d327ae314,/images/products/3068957234/3068957234-gallery-8-0030-6fc6087655.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,cover,,https://cf.shopee.vn/file/ea5c182e5d740e7fe484cded49937872,/images/products/3250994293/3250994293-cover-0031-fdd676bfe0.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_1,,https://cf.shopee.vn/file/1c40690bda166b47214772bb9b6b2dfe,/images/products/3250994293/3250994293-gallery-1-0032-56cdb126e5.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_2,,https://cf.shopee.vn/file/3c7079cfa531f1ac22cf6dcb56a0f986,/images/products/3250994293/3250994293-gallery-2-0033-27e6cce30c.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_3,,https://cf.shopee.vn/file/49905edc6ce37355e455946eb3def01a,/images/products/3250994293/3250994293-gallery-3-0034-32094d8d53.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_4,,https://cf.shopee.vn/file/d7c7ad217b41723f943e21f02f8ca3ca,/images/products/3250994293/3250994293-gallery-4-0035-219a7a293d.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_5,,https://cf.shopee.vn/file/93b3ba930a991b16bc0dbfcc7d8979fa,/images/products/3250994293/3250994293-gallery-5-0036-9a0dca7278.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_6,,https://cf.shopee.vn/file/d8f95872e65eca7d63410009e6684c52,/images/products/3250994293/3250994293-gallery-6-0037-3725c49c21.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,gallery_7,,https://cf.shopee.vn/file/682a4d21b04fbe4531989258ae05b3b9,/images/products/3250994293/3250994293-gallery-7-0038-dea82fc17d.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2Rainbow tinh nghịch,https://cf.shopee.vn/file/682a4d21b04fbe4531989258ae05b3b9,/images/products/3250994293/3250994293-gallery-7-0038-dea82fc17d.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,1 Heo ngủ,https://cf.shopee.vn/file/b8164fca69239412aa1ce8ecc1b05f25,/images/products/3250994293/3250994293-variation-option-0039-faf13bca0d.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,1 Heo đáng yêu,https://cf.shopee.vn/file/3c7079cfa531f1ac22cf6dcb56a0f986,/images/products/3250994293/3250994293-gallery-2-0033-27e6cce30c.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2 Thiên nga xanh,https://cf.shopee.vn/file/84fb23c56bd3f0982d55313dcfa6288e,/images/products/3250994293/3250994293-variation-option-0040-e5490f2100.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2 Thiên nga hồng,https://cf.shopee.vn/file/26262f3901df01ceedd5b92c8eecd045,/images/products/3250994293/3250994293-variation-option-0041-b6b91c58be.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2 Thỏ hồng,https://cf.shopee.vn/file/e3c83d3bf22ccc84aef5692d4ac543df,/images/products/3250994293/3250994293-variation-option-0042-cafa297ff4.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2 gấu xanh,https://cf.shopee.vn/file/c7fe43c4eb76606e0b20bb37e6a9b49b,/images/products/3250994293/3250994293-variation-option-0043-17556ca574.jpg
3250994293,Sticker Trang Trí Giày Phụ kiện nhiều mẫu,variation_option,2 Dải sắc màu,https://cf.shopee.vn/file/f279325393b281f3eb4834acf4415a7f,/images/products/3250994293/3250994293-variation-option-0044-6bff662c37.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,cover,,https://cf.shopee.vn/file/2bd1207660c633bd7e33e6d959709676,/images/products/3551089342/3551089342-cover-0045-1e54979d08.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_1,,https://cf.shopee.vn/file/7a7c24de57fb3742bbe2032da79b8d27,/images/products/3551089342/3551089342-gallery-1-0046-2b6dd59a5b.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_2,,https://cf.shopee.vn/file/64a0c2cf411b52e169559db9209bb71e,/images/products/3551089342/3551089342-gallery-2-0047-d2ccb2b67c.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_3,,https://cf.shopee.vn/file/0d7f8577fbcbf435e8ba008f8acbf802,/images/products/3551089342/3551089342-gallery-3-0048-cdace4dc38.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_4,,https://cf.shopee.vn/file/6b5634eb4a65eb7f4c876d3fb200923d,/images/products/3551089342/3551089342-gallery-4-0049-1508dc2dd5.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_5,,https://cf.shopee.vn/file/73205d1b96e5833a6eea1db1ce29600c,/images/products/3551089342/3551089342-gallery-5-0050-0011203a40.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_6,,https://cf.shopee.vn/file/02ac44704d9a4a182b4ecfe4bb0b0773,/images/products/3551089342/3551089342-gallery-6-0051-a557fe4436.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,gallery_7,,https://cf.shopee.vn/file/dcc525fae43ebd6ffc492fb82821829f,/images/products/3551089342/3551089342-gallery-7-0052-d3ae6e948c.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,variation_option,Hồng,https://cf.shopee.vn/file/957fd889552b379ad95d987180b5741e,/images/products/3551089342/3551089342-variation-option-0053-746f4399cf.jpg
3551089342,Phụ Kiện Custom Giày- Hoa Treo Giày Màu Sắc,variation_option,Xanh Lá,https://cf.shopee.vn/file/04ee110737576e7a6cedf4e58dccb683,/images/products/3551089342/3551089342-variation-option-0054-8efa0a1726.jpg
